Date,Open,High,Low,Close,Volume
2024-09-12,63.290000915527344,63.900001525878906,62.79999923706055,63.470001220703125,2425097
2024-09-13,63.380001068115234,63.97999954223633,63.34000015258789,63.369998931884766,1562486
2024-09-16,63.0,63.41999816894531,62.72999954223633,63.290000915527344,1078696
2024-09-17,63.68999862670898,64.54000091552734,63.68999862670898,64.44999694824219,2197849
2024-09-18,64.0999984741211,64.54000091552734,63.9900016784668,64.1500015258789,1495272
2024-09-19,65.0,65.19999694824219,64.68000030517578,65.16999816894531,2272187
2024-09-20,65.30000305175781,65.5999984741211,64.5199966430664,64.77999877929688,4555256
2024-09-23,64.80000305175781,64.8499984741211,61.5099983215332,62.40999984741211,3820413
2024-09-24,62.88999938964844,63.52000045776367,62.68999862670898,62.81999969482422,1969233
2024-09-25,62.220001220703125,62.65999984741211,61.58000183105469,62.310001373291016,1645527
2024-09-26,62.900001525878906,63.77999877929688,62.84000015258789,63.2400016784668,2172542
2024-09-27,62.97999954223633,63.68000030517578,62.810001373291016,63.29999923706055,2468619
2024-09-30,62.459999084472656,62.4900016784668,61.2599983215332,61.54999923706055,3401241
2024-10-01,61.66999816894531,62.02999877929688,60.52000045776367,61.13999938964844,3016067
2024-10-02,61.0099983215332,61.56999969482422,60.630001068115234,60.959999084472656,1856508
2024-10-03,60.68000030517578,60.75,59.66999816894531,60.09000015258789,2721746
2024-10-04,60.119998931884766,61.380001068115234,60.04999923706055,60.86000061035156,3156894
2024-10-07,61.5099983215332,61.810001373291016,60.77999877929688,61.810001373291016,2118029
2024-10-08,61.15999984741211,62.150001525878906,61.11000061035156,61.900001525878906,1697615
2024-10-09,61.95000076293945,62.13999938964844,61.459999084472656,62.09999847412109,1933761
2024-10-10,62.11000061035156,62.45000076293945,61.880001068115234,61.91999816894531,1495515
2024-10-11,61.86000061035156,62.5099983215332,61.75,62.15999984741211,1447840
2024-10-14,62.33000183105469,62.91999816894531,62.119998931884766,62.91999816894531,1498110
2024-10-15,63.04999923706055,63.810001373291016,62.63999938964844,63.709999084472656,2926156
2024-10-16,63.470001220703125,64.4800033569336,63.220001220703125,64.4800033569336,2547930
2024-10-17,64.52999877929688,65.94999694824219,64.4800033569336,65.61000061035156,3538311
2024-10-18,65.31999969482422,66.72000122070312,65.27999877929688,66.2699966430664,3181758
2024-10-21,65.97000122070312,66.30999755859375,65.08000183105469,65.80000305175781,1753455
2024-10-22,65.55999755859375,65.8499984741211,64.83999633789062,65.69999694824219,1314922
2024-10-23,65.5199966430664,65.80000305175781,65.12000274658203,65.2300033569336,1702979
2024-10-24,65.31999969482422,65.93000030517578,65.2699966430664,65.33000183105469,1747989
2024-10-25,65.16000366210938,65.91000366210938,65.08000183105469,65.33000183105469,1462627
2024-10-28,65.7300033569336,66.12000274658203,65.29000091552734,66.0199966430664,1879445
2024-10-29,66.5999984741211,66.98999786376953,65.75,65.94000244140625,2294320
2024-10-30,65.51000213623047,65.86000061035156,64.79000091552734,65.5,2065998
2024-10-31,61.790000915527344,62.86000061035156,60.59999847412109,62.75,7008244
2024-11-01,62.56999969482422,63.41999816894531,62.34999847412109,63.040000915527344,3008056
2024-11-04,62.9900016784668,63.43999862670898,62.66999816894531,62.869998931884766,1950835
2024-11-05,62.790000915527344,62.959999084472656,62.02000045776367,62.7400016784668,2153744
2024-11-06,63.560001373291016,63.97999954223633,60.470001220703125,61.06999969482422,5045283
2024-11-07,60.959999084472656,61.33000183105469,59.04999923706055,59.04999923706055,5322315
2024-11-08,59.2599983215332,59.77999877929688,58.83000183105469,59.7599983215332,4731196
2024-11-11,60.0099983215332,60.93999862670898,59.93999862670898,60.93999862670898,3062744
2024-11-12,60.16999816894531,60.380001068115234,59.06999969482422,59.380001068115234,3871602
2024-11-13,59.150001525878906,59.84000015258789,58.4900016784668,59.119998931884766,2782805
